label,nr_errors,total,perc. errors
paymentAccepted,1.0,3,0.3333333333333333
DateTime,0.0,3,0.0
Book/name,3.0,32,0.09375
ItemList,4.0,10,0.4
Boolean,2.0,8,0.25
IdentifierAT,10.0,17,0.5882352941176471
Person/name,3.0,15,0.2
Movie/description,0.0,11,0.0
Number,7.0,20,0.35
priceRange,2.0,10,0.2
Mass,6.0,29,0.20689655172413793
BookFormatType,1.0,23,0.043478260869565216
Movie/name,3.0,32,0.09375
DeliveryMethod,1.0,10,0.1
postalCode,0.0,1,0.0
PostalAddress,0.0,1,0.0
weight,7.0,40,0.175
ItemAvailability,3.0,28,0.10714285714285714
currency,0.0,31,0.0
Recipe/name,0.0,10,0.0
URL,3.0,21,0.14285714285714285
unitCode,9.0,13,0.6923076923076923
DayOfWeek,1.0,6,0.16666666666666666
OfferItemCondition,1.0,21,0.047619047619047616
unitText,4.0,10,0.4
Energy,5.0,14,0.35714285714285715
Country,2.0,4,0.5
addressLocality,1.0,2,0.5
Product/name,5.0,38,0.13157894736842105
ProductModel,2.0,10,0.2
streetAddress,0.0,1,0.0
Distance,1.0,25,0.04
Review,4.0,25,0.16
Date,9.0,26,0.34615384615384615
Photograph,9.0,18,0.5
Book/description,0.0,11,0.0
Recipe/description,4.0,12,0.3333333333333333
QuantitativeValue,10.0,11,0.9090909090909091
Product/description,3.0,17,0.17647058823529413
Language,3.0,24,0.125
Time,5.0,16,0.3125
telephone,1.0,3,0.3333333333333333
Duration,21.0,41,0.5121951219512195
Brand,1.0,11,0.09090909090909091
price,6.0,30,0.2
openingHours,2.0,5,0.4
Rating,0.0,20,0.0
category,1.0,23,0.043478260869565216
Restaurant/name,1.0,21,0.047619047619047616
RestrictedDiet,3.0,11,0.2727272727272727
