label,nr_errors,total,perc. errors
weight,14.0,40,0.35
IdentifierAT,9.0,17,0.5294117647058824
Country,2.0,4,0.5
Date,7.0,26,0.2692307692307692
DateTime,0.0,3,0.0
telephone,0.0,3,0.0
Language,1.0,24,0.041666666666666664
addressLocality,0.0,2,0.0
DeliveryMethod,0.0,10,0.0
Product/description,4.0,17,0.23529411764705882
OfferItemCondition,4.0,21,0.19047619047619047
DayOfWeek,2.0,6,0.3333333333333333
Distance,1.0,25,0.04
Recipe/name,0.0,10,0.0
openingHours,1.0,5,0.2
Time,4.0,16,0.25
Review,8.0,25,0.32
Movie/description,0.0,11,0.0
Restaurant/name,2.0,21,0.09523809523809523
priceRange,1.0,10,0.1
paymentAccepted,0.0,3,0.0
Duration,20.0,41,0.4878048780487805
BookFormatType,1.0,23,0.043478260869565216
postalCode,0.0,1,0.0
Boolean,1.0,8,0.125
URL,2.0,21,0.09523809523809523
PostalAddress,0.0,1,0.0
Energy,3.0,14,0.21428571428571427
Rating,0.0,20,0.0
ItemAvailability,3.0,28,0.10714285714285714
streetAddress,0.0,1,0.0
unitText,1.0,10,0.1
Mass,3.0,29,0.10344827586206896
QuantitativeValue,8.0,11,0.7272727272727273
Book/description,0.0,11,0.0
ItemList,5.0,10,0.5
Recipe/description,3.0,12,0.25
Movie/name,1.0,32,0.03125
Product/name,5.0,38,0.13157894736842105
Photograph,4.0,18,0.2222222222222222
price,10.0,30,0.3333333333333333
category,1.0,23,0.043478260869565216
RestrictedDiet,1.0,11,0.09090909090909091
Book/name,3.0,32,0.09375
currency,0.0,31,0.0
Brand,0.0,11,0.0
unitCode,9.0,13,0.6923076923076923
ProductModel,6.0,10,0.6
Number,8.0,20,0.4
Person/name,5.0,15,0.3333333333333333
